loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_f1_macro,eval_accuracy,eval_f1_class_0,eval_f1_class_1,eval_f1_class_2,eval_f1_class_3,eval_f1_class_4,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
5.137809448242187,4.292084693908691,1.342682204226743e-05,0.12088888888888889,3400,,,,,,,,,,,,,,,,
5.144909057617188,4.483514308929443,1.4216867469879519e-05,0.128,3600,,,,,,,,,,,,,,,,
5.1508984375,3.9471075534820557,1.5006912897491608e-05,0.1351111111111111,3800,,,,,,,,,,,,,,,,
5.1196240234375,6.090362548828125,1.5796958325103696e-05,0.14222222222222222,4000,,,,,,,,,,,,,,,,
5.105619201660156,2.7699317932128906,1.658700375271578e-05,0.14933333333333335,4200,,,,,,,,,,,,,,,,
5.051908569335938,5.587050437927246,1.737704918032787e-05,0.15644444444444444,4400,,,,,,,,,,,,,,,,
5.116374206542969,4.361423969268799,1.816709460793996e-05,0.16355555555555557,4600,,,,,,,,,,,,,,,,
5.0036141967773435,3.2481930255889893,1.8957140035552048e-05,0.17066666666666666,4800,,,,,,,,,,,,,,,,
5.1071035766601565,3.475334644317627,1.9747185463164133e-05,0.17777777777777778,5000,,,,,,,,,,,,,,,,
4.995930786132813,3.889824390411377,1.99657050635465e-05,0.18488888888888888,5200,,,,,,,,,,,,,,,,
4.983555908203125,4.278805732727051,1.9915271333467825e-05,0.192,5400,,,,,,,,,,,,,,,,
5.017146301269531,3.4318556785583496,1.986483760338915e-05,0.1991111111111111,5600,,,,,,,,,,,,,,,,
4.972828369140625,5.462961673736572,1.9814403873310474e-05,0.20622222222222222,5800,,,,,,,,,,,,,,,,
4.969814453125,3.1988441944122314,1.9763970143231795e-05,0.21333333333333335,6000,,,,,,,,,,,,,,,,
4.990188293457031,3.108492374420166,1.971353641315312e-05,0.22044444444444444,6200,,,,,,,,,,,,,,,,
4.979116821289063,3.342819929122925,1.9663102683074444e-05,0.22755555555555557,6400,,,,,,,,,,,,,,,,
4.95565673828125,3.788184404373169,1.9612668952995765e-05,0.23466666666666666,6600,,,,,,,,,,,,,,,,
4.9717098999023435,3.99045467376709,1.956223522291709e-05,0.24177777777777779,6800,,,,,,,,,,,,,,,,
5.012437133789063,3.0949158668518066,1.951180149283841e-05,0.24888888888888888,7000,,,,,,,,,,,,,,,,
4.89422607421875,8.409146308898926,1.9461367762759735e-05,0.256,7200,,,,,,,,,,,,,,,,
4.921659851074219,3.6830215454101562,1.941093403268106e-05,0.26311111111111113,7400,,,,,,,,,,,,,,,,
4.896985168457031,2.8963613510131836,1.9360500302602384e-05,0.2702222222222222,7600,,,,,,,,,,,,,,,,
5.003307189941406,2.8654589653015137,1.9310066572523705e-05,0.2773333333333333,7800,,,,,,,,,,,,,,,,
4.878050537109375,3.4986329078674316,1.925963284244503e-05,0.28444444444444444,8000,,,,,,,,,,,,,,,,
4.914061279296875,2.931968927383423,1.9209199112366354e-05,0.29155555555555557,8200,,,,,,,,,,,,,,,,
4.882320251464844,4.252595901489258,1.9158765382287675e-05,0.2986666666666667,8400,,,,,,,,,,,,,,,,
4.90387451171875,3.2289071083068848,1.9108331652209e-05,0.30577777777777776,8600,,,,,,,,,,,,,,,,
4.845411987304687,3.359029769897461,1.905789792213032e-05,0.3128888888888889,8800,,,,,,,,,,,,,,,,
4.888486022949219,4.643401622772217,1.9007464192051645e-05,0.32,9000,,,,,,,,,,,,,,,,
4.84818115234375,3.176593780517578,1.895703046197297e-05,0.32711111111111113,9200,,,,,,,,,,,,,,,,
4.944062805175781,2.234208345413208,1.8906596731894294e-05,0.3342222222222222,9400,,,,,,,,,,,,,,,,
4.865382995605469,4.221919059753418,1.8856163001815615e-05,0.3413333333333333,9600,,,,,,,,,,,,,,,,
4.871226196289062,2.870051622390747,1.880572927173694e-05,0.34844444444444445,9800,,,,,,,,,,,,,,,,
4.847508239746094,5.097486972808838,1.8755295541658264e-05,0.35555555555555557,10000,,,,,,,,,,,,,,,,
,,,0.35555555555555557,10000,1.207144021987915,0.474210389027346,0.48339,0.5792543930500961,0.38966161511314096,0.42922903056864853,0.48873257128501446,0.4841743351198301,472.9668,211.431,26.429,,,,,
4.838424377441406,3.2757623195648193,1.8704861811579588e-05,0.3626666666666667,10200,,,,,,,,,,,,,,,,
4.888903198242187,2.864636182785034,1.865442808150091e-05,0.36977777777777776,10400,,,,,,,,,,,,,,,,
4.865842590332031,2.965958833694458,1.8603994351422234e-05,0.3768888888888889,10600,,,,,,,,,,,,,,,,
4.8394482421875,6.04496431350708,1.8553560621343555e-05,0.384,10800,,,,,,,,,,,,,,,,
4.830214538574219,3.6825273036956787,1.850312689126488e-05,0.39111111111111113,11000,,,,,,,,,,,,,,,,
4.846531372070313,2.4056875705718994,1.8452693161186204e-05,0.3982222222222222,11200,,,,,,,,,,,,,,,,
4.817622985839844,3.7387359142303467,1.8402259431107525e-05,0.4053333333333333,11400,,,,,,,,,,,,,,,,
4.755946350097656,3.339784622192383,1.835182570102885e-05,0.41244444444444445,11600,,,,,,,,,,,,,,,,
4.834759216308594,2.8202757835388184,1.8301391970950174e-05,0.41955555555555557,11800,,,,,,,,,,,,,,,,
4.888152160644531,4.8961567878723145,1.8250958240871498e-05,0.4266666666666667,12000,,,,,,,,,,,,,,,,
4.781016235351562,5.011075973510742,1.820052451079282e-05,0.43377777777777776,12200,,,,,,,,,,,,,,,,
4.801666259765625,3.0807063579559326,1.8150090780714144e-05,0.4408888888888889,12400,,,,,,,,,,,,,,,,
4.83116943359375,3.20768141746521,1.8099657050635465e-05,0.448,12600,,,,,,,,,,,,,,,,
4.761211853027344,4.022407531738281,1.804922332055679e-05,0.45511111111111113,12800,,,,,,,,,,,,,,,,
4.760377197265625,4.739935874938965,1.7998789590478114e-05,0.4622222222222222,13000,,,,,,,,,,,,,,,,
4.77925537109375,4.522449493408203,1.7948355860399435e-05,0.4693333333333333,13200,,,,,,,,,,,,,,,,
4.8170993041992185,3.3129844665527344,1.789792213032076e-05,0.47644444444444445,13400,,,,,,,,,,,,,,,,
4.788719482421875,3.8275179862976074,1.7847488400242084e-05,0.48355555555555557,13600,,,,,,,,,,,,,,,,
4.749891662597657,3.2917017936706543,1.7797054670163408e-05,0.49066666666666664,13800,,,,,,,,,,,,,,,,
4.760135498046875,3.803013324737549,1.7746620940084733e-05,0.49777777777777776,14000,,,,,,,,,,,,,,,,
4.826135559082031,3.704000473022461,1.7696187210006054e-05,0.5048888888888889,14200,,,,,,,,,,,,,,,,
4.836683654785157,3.535377264022827,1.7645753479927378e-05,0.512,14400,,,,,,,,,,,,,,,,
4.699809265136719,2.6430857181549072,1.75953197498487e-05,0.5191111111111111,14600,,,,,,,,,,,,,,,,
4.731361999511718,3.4069204330444336,1.7544886019770024e-05,0.5262222222222223,14800,,,,,,,,,,,,,,,,
4.706607360839843,4.493661403656006,1.7494452289691345e-05,0.5333333333333333,15000,,,,,,,,,,,,,,,,
4.716134033203125,3.983208656311035,1.744401855961267e-05,0.5404444444444444,15200,,,,,,,,,,,,,,,,
4.784717712402344,3.5456583499908447,1.7393584829533994e-05,0.5475555555555556,15400,,,,,,,,,,,,,,,,
4.748629455566406,3.213629722595215,1.734315109945532e-05,0.5546666666666666,15600,,,,,,,,,,,,,,,,
4.710302734375,3.167602300643921,1.7292717369376643e-05,0.5617777777777778,15800,,,,,,,,,,,,,,,,
4.809788818359375,4.684478282928467,1.7242283639297964e-05,0.5688888888888889,16000,,,,,,,,,,,,,,,,
4.810721435546875,2.8389928340911865,1.719184990921929e-05,0.576,16200,,,,,,,,,,,,,,,,
4.7368701171875,2.8702900409698486,1.714141617914061e-05,0.5831111111111111,16400,,,,,,,,,,,,,,,,
4.794222412109375,3.085646390914917,1.7090982449061934e-05,0.5902222222222222,16600,,,,,,,,,,,,,,,,
4.7595672607421875,2.6372787952423096,1.7040548718983255e-05,0.5973333333333334,16800,,,,,,,,,,,,,,,,
4.753104858398437,3.1625375747680664,1.699011498890458e-05,0.6044444444444445,17000,,,,,,,,,,,,,,,,
4.763187866210938,3.2153639793395996,1.6939681258825904e-05,0.6115555555555555,17200,,,,,,,,,,,,,,,,
4.756506042480469,4.092526435852051,1.688924752874723e-05,0.6186666666666667,17400,,,,,,,,,,,,,,,,
4.759906921386719,3.270357370376587,1.6838813798668553e-05,0.6257777777777778,17600,,,,,,,,,,,,,,,,
4.758197326660156,2.7316622734069824,1.6788380068589874e-05,0.6328888888888888,17800,,,,,,,,,,,,,,,,
4.769518432617187,2.952674388885498,1.67379463385112e-05,0.64,18000,,,,,,,,,,,,,,,,
4.733057861328125,3.4797887802124023,1.6687512608432523e-05,0.6471111111111111,18200,,,,,,,,,,,,,,,,
4.720041198730469,2.8498740196228027,1.6637078878353844e-05,0.6542222222222223,18400,,,,,,,,,,,,,,,,
4.789038391113281,3.033698081970215,1.6586645148275165e-05,0.6613333333333333,18600,,,,,,,,,,,,,,,,
4.7609866333007815,3.7896761894226074,1.653621141819649e-05,0.6684444444444444,18800,,,,,,,,,,,,,,,,
4.699781799316407,5.522810935974121,1.6485777688117814e-05,0.6755555555555556,19000,,,,,,,,,,,,,,,,
4.75906494140625,4.738791465759277,1.643534395803914e-05,0.6826666666666666,19200,,,,,,,,,,,,,,,,
4.714827270507812,2.8997414112091064,1.6384910227960463e-05,0.6897777777777778,19400,,,,,,,,,,,,,,,,
4.692521057128906,2.3838045597076416,1.6334476497881784e-05,0.6968888888888889,19600,,,,,,,,,,,,,,,,
4.687906494140625,2.744173049926758,1.628404276780311e-05,0.704,19800,,,,,,,,,,,,,,,,
4.691626281738281,11.225769996643066,1.6233609037724433e-05,0.7111111111111111,20000,,,,,,,,,,,,,,,,
,,,0.7111111111111111,20000,1.1905237436294556,0.49124813351749747,0.49424,0.6079001575184781,0.426046280581198,0.4462616822429907,0.47791093878510166,0.4981216084597189,478.4992,208.987,26.123,,,,,
4.758051452636718,3.2691476345062256,1.6183175307645754e-05,0.7182222222222222,20200,,,,,,,,,,,,,,,,
4.6792041015625,3.4644391536712646,1.613274157756708e-05,0.7253333333333334,20400,,,,,,,,,,,,,,,,
4.704168701171875,2.9443020820617676,1.60823078474884e-05,0.7324444444444445,20600,,,,,,,,,,,,,,,,
4.759467468261719,4.776681423187256,1.6031874117409724e-05,0.7395555555555555,20800,,,,,,,,,,,,,,,,
4.713484802246094,3.067932367324829,1.598144038733105e-05,0.7466666666666667,21000,,,,,,,,,,,,,,,,
4.687087707519531,3.6186327934265137,1.5931006657252373e-05,0.7537777777777778,21200,,,,,,,,,,,,,,,,
4.709447326660157,3.696138620376587,1.5880572927173694e-05,0.7608888888888888,21400,,,,,,,,,,,,,,,,
4.732245788574219,3.4428675174713135,1.583013919709502e-05,0.768,21600,,,,,,,,,,,,,,,,
4.680929565429688,3.20479679107666,1.5779705467016343e-05,0.7751111111111111,21800,,,,,,,,,,,,,,,,
4.655715026855469,2.860755205154419,1.5729271736937664e-05,0.7822222222222223,22000,,,,,,,,,,,,,,,,
4.735982055664063,3.813715696334839,1.567883800685899e-05,0.7893333333333333,22200,,,,,,,,,,,,,,,,
4.66535888671875,3.2688381671905518,1.562840427678031e-05,0.7964444444444444,22400,,,,,,,,,,,,,,,,
4.6594677734375,4.181703567504883,1.5577970546701634e-05,0.8035555555555556,22600,,,,,,,,,,,,,,,,
4.761246032714844,5.895620346069336,1.552753681662296e-05,0.8106666666666666,22800,,,,,,,,,,,,,,,,
4.715291137695313,3.1047630310058594,1.5477103086544283e-05,0.8177777777777778,23000,,,,,,,,,,,,,,,,
4.628099365234375,2.4837679862976074,1.5426669356465604e-05,0.8248888888888889,23200,,,,,,,,,,,,,,,,
4.693661499023437,3.269995927810669,1.537623562638693e-05,0.832,23400,,,,,,,,,,,,,,,,
4.664721984863281,3.498819351196289,1.5325801896308253e-05,0.8391111111111111,23600,,,,,,,,,,,,,,,,
4.715978698730469,3.621546745300293,1.5275368166229578e-05,0.8462222222222222,23800,,,,,,,,,,,,,,,,
4.673667602539062,5.253897666931152,1.52249344361509e-05,0.8533333333333334,24000,,,,,,,,,,,,,,,,
4.71653076171875,2.8559489250183105,1.5174500706072221e-05,0.8604444444444445,24200,,,,,,,,,,,,,,,,
4.741106872558594,2.860194683074951,1.5124066975993546e-05,0.8675555555555555,24400,,,,,,,,,,,,,,,,
4.675871887207031,2.5674710273742676,1.5073633245914869e-05,0.8746666666666667,24600,,,,,,,,,,,,,,,,
4.616902465820313,5.9059247970581055,1.5023199515836193e-05,0.8817777777777778,24800,,,,,,,,,,,,,,,,
4.670930786132812,3.5639474391937256,1.4972765785757514e-05,0.8888888888888888,25000,,,,,,,,,,,,,,,,
4.683788452148438,3.7222886085510254,1.4922332055678839e-05,0.896,25200,,,,,,,,,,,,,,,,
4.718621826171875,4.377405166625977,1.4871898325600163e-05,0.9031111111111111,25400,,,,,,,,,,,,,,,,
4.6509225463867185,3.8996267318725586,1.4821464595521486e-05,0.9102222222222223,25600,,,,,,,,,,,,,,,,
4.723184204101562,5.746708393096924,1.477103086544281e-05,0.9173333333333333,25800,,,,,,,,,,,,,,,,
4.691733703613282,3.1199629306793213,1.4720597135364131e-05,0.9244444444444444,26000,,,,,,,,,,,,,,,,
4.671139221191407,2.6166579723358154,1.4670163405285456e-05,0.9315555555555556,26200,,,,,,,,,,,,,,,,
4.687320556640625,3.148261308670044,1.461972967520678e-05,0.9386666666666666,26400,,,,,,,,,,,,,,,,
4.646823425292968,3.870698928833008,1.4569295945128103e-05,0.9457777777777778,26600,,,,,,,,,,,,,,,,
4.653461303710937,2.957728385925293,1.4518862215049426e-05,0.9528888888888889,26800,,,,,,,,,,,,,,,,
4.622418212890625,2.725478172302246,1.4468428484970749e-05,0.96,27000,,,,,,,,,,,,,,,,
4.6770016479492185,4.732875347137451,1.4417994754892073e-05,0.9671111111111111,27200,,,,,,,,,,,,,,,,
4.729124450683594,4.191605567932129,1.4367561024813396e-05,0.9742222222222222,27400,,,,,,,,,,,,,,,,
4.6905670166015625,4.185027599334717,1.431712729473472e-05,0.9813333333333333,27600,,,,,,,,,,,,,,,,
4.6520654296875,4.721634864807129,1.4266693564656041e-05,0.9884444444444445,27800,,,,,,,,,,,,,,,,
4.642832336425781,3.1288042068481445,1.4216259834577366e-05,0.9955555555555555,28000,,,,,,,,,,,,,,,,
4.582430114746094,3.3921589851379395,1.416582610449869e-05,1.0026666666666666,28200,,,,,,,,,,,,,,,,
4.460556945800781,3.206265449523926,1.4115392374420013e-05,1.0097777777777779,28400,,,,,,,,,,,,,,,,
4.475275573730468,3.5898802280426025,1.4064958644341338e-05,1.016888888888889,28600,,,,,,,,,,,,,,,,
4.482991638183594,3.9679641723632812,1.4014524914262659e-05,1.024,28800,,,,,,,,,,,,,,,,
4.4527279663085935,4.328726768493652,1.3964091184183983e-05,1.031111111111111,29000,,,,,,,,,,,,,,,,
4.454691162109375,4.451206684112549,1.3913657454105308e-05,1.0382222222222222,29200,,,,,,,,,,,,,,,,
4.417016906738281,4.089694976806641,1.386322372402663e-05,1.0453333333333332,29400,,,,,,,,,,,,,,,,
4.458178405761719,3.8012094497680664,1.3812789993947953e-05,1.0524444444444445,29600,,,,,,,,,,,,,,,,
4.370296630859375,4.672338485717773,1.3762356263869276e-05,1.0595555555555556,29800,,,,,,,,,,,,,,,,
4.511623229980469,3.4488635063171387,1.37119225337906e-05,1.0666666666666667,30000,,,,,,,,,,,,,,,,
,,,1.0666666666666667,30000,1.1594083309173584,0.5064693831234474,0.51206,0.6247806834321998,0.43650304045122057,0.42534732754959653,0.5318871193601216,0.5138287448240983,471.5145,212.083,26.51,,,,,
4.4279718017578125,3.7462546825408936,1.3661488803711925e-05,1.0737777777777777,30200,,,,,,,,,,,,,,,,
4.526796875,4.105801582336426,1.3611055073633248e-05,1.0808888888888888,30400,,,,,,,,,,,,,,,,
4.406259460449219,3.649291753768921,1.356062134355457e-05,1.088,30600,,,,,,,,,,,,,,,,
4.486824951171875,2.8275883197784424,1.3510187613475893e-05,1.0951111111111111,30800,,,,,,,,,,,,,,,,
4.425359497070312,3.84677791595459,1.3459753883397218e-05,1.1022222222222222,31000,,,,,,,,,,,,,,,,
4.4189385986328125,3.3744969367980957,1.340932015331854e-05,1.1093333333333333,31200,,,,,,,,,,,,,,,,
4.471886901855469,5.229218006134033,1.3358886423239863e-05,1.1164444444444444,31400,,,,,,,,,,,,,,,,
4.446003723144531,3.1052615642547607,1.3308452693161186e-05,1.1235555555555556,31600,,,,,,,,,,,,,,,,
4.443739929199219,3.111438512802124,1.325801896308251e-05,1.1306666666666667,31800,,,,,,,,,,,,,,,,
4.391583557128906,6.1096391677856445,1.3207585233003835e-05,1.1377777777777778,32000,,,,,,,,,,,,,,,,
4.51416015625,4.311424732208252,1.3157151502925158e-05,1.1448888888888888,32200,,,,,,,,,,,,,,,,
4.399747314453125,4.01876163482666,1.310671777284648e-05,1.152,32400,,,,,,,,,,,,,,,,
4.519929504394531,6.123391628265381,1.3056284042767803e-05,1.1591111111111112,32600,,,,,,,,,,,,,,,,
4.440517578125,3.705216646194458,1.3005850312689128e-05,1.1662222222222223,32800,,,,,,,,,,,,,,,,
4.405669250488281,4.047494888305664,1.2955416582610452e-05,1.1733333333333333,33000,,,,,,,,,,,,,,,,
4.357062072753906,3.971055746078491,1.2904982852531773e-05,1.1804444444444444,33200,,,,,,,,,,,,,,,,
4.470346984863281,3.198470115661621,1.2854549122453098e-05,1.1875555555555555,33400,,,,,,,,,,,,,,,,
4.424913330078125,5.048831462860107,1.280411539237442e-05,1.1946666666666665,33600,,,,,,,,,,,,,,,,
4.4473724365234375,3.9538800716400146,1.2753681662295745e-05,1.2017777777777778,33800,,,,,,,,,,,,,,,,
4.43835693359375,4.411052703857422,1.270324793221707e-05,1.208888888888889,34000,,,,,,,,,,,,,,,,
4.504034423828125,3.9722487926483154,1.265281420213839e-05,1.216,34200,,,,,,,,,,,,,,,,
4.456462707519531,4.8716630935668945,1.2602380472059715e-05,1.223111111111111,34400,,,,,,,,,,,,,,,,
4.467118225097656,5.411633014678955,1.2551946741981038e-05,1.2302222222222223,34600,,,,,,,,,,,,,,,,
4.474244384765625,3.462430477142334,1.2501513011902362e-05,1.2373333333333334,34800,,,,,,,,,,,,,,,,
4.414876098632813,4.1508684158325195,1.2451079281823683e-05,1.2444444444444445,35000,,,,,,,,,,,,,,,,
4.48190185546875,3.947336435317993,1.2400645551745008e-05,1.2515555555555555,35200,,,,,,,,,,,,,,,,
4.515361022949219,4.238966464996338,1.235021182166633e-05,1.2586666666666666,35400,,,,,,,,,,,,,,,,
4.453041076660156,6.519061088562012,1.2299778091587655e-05,1.2657777777777777,35600,,,,,,,,,,,,,,,,
4.455942077636719,4.574426174163818,1.224934436150898e-05,1.272888888888889,35800,,,,,,,,,,,,,,,,
4.463642883300781,6.014980792999268,1.21989106314303e-05,1.28,36000,,,,,,,,,,,,,,,,
4.458597717285156,4.084571361541748,1.2148476901351625e-05,1.287111111111111,36200,,,,,,,,,,,,,,,,
4.4619619750976565,3.7603256702423096,1.2098043171272948e-05,1.2942222222222222,36400,,,,,,,,,,,,,,,,
4.4540673828125,4.100165843963623,1.2047609441194272e-05,1.3013333333333335,36600,,,,,,,,,,,,,,,,
4.459654541015625,4.12495756149292,1.1997175711115593e-05,1.3084444444444445,36800,,,,,,,,,,,,,,,,
4.4865328979492185,6.184745788574219,1.1946741981036918e-05,1.3155555555555556,37000,,,,,,,,,,,,,,,,
4.367254028320312,3.341416358947754,1.1896308250958242e-05,1.3226666666666667,37200,,,,,,,,,,,,,,,,
4.474044494628906,3.5338780879974365,1.1845874520879565e-05,1.3297777777777777,37400,,,,,,,,,,,,,,,,
4.450795288085938,3.7027482986450195,1.179544079080089e-05,1.3368888888888888,37600,,,,,,,,,,,,,,,,
4.439077453613281,5.264430046081543,1.174500706072221e-05,1.3439999999999999,37800,,,,,,,,,,,,,,,,
4.46890380859375,5.032259941101074,1.1694573330643535e-05,1.3511111111111112,38000,,,,,,,,,,,,,,,,
4.391182556152343,4.901666641235352,1.1644139600564858e-05,1.3582222222222222,38200,,,,,,,,,,,,,,,,
4.418781433105469,4.530047416687012,1.1593705870486182e-05,1.3653333333333333,38400,,,,,,,,,,,,,,,,
4.420426940917968,4.285390377044678,1.1543272140407507e-05,1.3724444444444446,38600,,,,,,,,,,,,,,,,
4.40958251953125,7.328805923461914,1.1492838410328828e-05,1.3795555555555556,38800,,,,,,,,,,,,,,,,
4.408908081054688,7.1538238525390625,1.1442404680250152e-05,1.3866666666666667,39000,,,,,,,,,,,,,,,,
4.440325317382812,4.739202499389648,1.1391970950171475e-05,1.3937777777777778,39200,,,,,,,,,,,,,,,,
4.426951293945312,3.6393630504608154,1.13415372200928e-05,1.4008888888888889,39400,,,,,,,,,,,,,,,,
4.45871826171875,5.117612838745117,1.129110349001412e-05,1.408,39600,,,,,,,,,,,,,,,,
4.423327941894531,7.3596272468566895,1.1240669759935445e-05,1.415111111111111,39800,,,,,,,,,,,,,,,,
4.429793395996094,3.8814547061920166,1.119023602985677e-05,1.4222222222222223,40000,,,,,,,,,,,,,,,,
,,,1.4222222222222223,40000,1.1533933877944946,0.5133982674336434,0.51454,0.6300541017997129,0.4469659805908073,0.45166071192272067,0.5172906847428904,0.5210198581120853,478.3105,209.069,26.134,,,,,
4.449107666015625,4.546785831451416,1.1139802299778093e-05,1.4293333333333333,40200,,,,,,,,,,,,,,,,
4.463489990234375,3.9143588542938232,1.1089368569699417e-05,1.4364444444444444,40400,,,,,,,,,,,,,,,,
4.427998962402344,5.433039665222168,1.1038934839620738e-05,1.4435555555555555,40600,,,,,,,,,,,,,,,,
4.419878540039062,3.9042131900787354,1.0988501109542063e-05,1.4506666666666668,40800,,,,,,,,,,,,,,,,
4.379140014648438,4.028602123260498,1.0938067379463387e-05,1.4577777777777778,41000,,,,,,,,,,,,,,,,
4.400425109863281,6.272320747375488,1.088763364938471e-05,1.464888888888889,41200,,,,,,,,,,,,,,,,
4.4722998046875,4.123574733734131,1.0837199919306033e-05,1.472,41400,,,,,,,,,,,,,,,,
4.367537536621094,4.359679222106934,1.0786766189227355e-05,1.479111111111111,41600,,,,,,,,,,,,,,,,
4.507559204101563,4.193021774291992,1.073633245914868e-05,1.4862222222222221,41800,,,,,,,,,,,,,,,,
4.459444580078125,5.127460956573486,1.0685898729070003e-05,1.4933333333333334,42000,,,,,,,,,,,,,,,,
4.469400024414062,3.938711643218994,1.0635464998991327e-05,1.5004444444444445,42200,,,,,,,,,,,,,,,,
4.412520141601562,4.992556095123291,1.0585031268912648e-05,1.5075555555555555,42400,,,,,,,,,,,,,,,,
4.418597106933594,3.8025224208831787,1.0534597538833973e-05,1.5146666666666668,42600,,,,,,,,,,,,,,,,
4.386784057617188,4.744487762451172,1.0484163808755297e-05,1.521777777777778,42800,,,,,,,,,,,,,,,,
4.43244384765625,4.168198108673096,1.043373007867662e-05,1.528888888888889,43000,,,,,,,,,,,,,,,,
4.477453918457031,4.037950038909912,1.0383296348597943e-05,1.536,43200,,,,,,,,,,,,,,,,
4.487416076660156,3.585653781890869,1.0332862618519265e-05,1.543111111111111,43400,,,,,,,,,,,,,,,,
4.431039733886719,4.024991035461426,1.028242888844059e-05,1.5502222222222222,43600,,,,,,,,,,,,,,,,
4.389938659667969,4.9392242431640625,1.0231995158361914e-05,1.5573333333333332,43800,,,,,,,,,,,,,,,,
4.485440368652344,6.104065895080566,1.0181561428283237e-05,1.5644444444444443,44000,,,,,,,,,,,,,,,,
4.4488623046875,3.53670334815979,1.013112769820456e-05,1.5715555555555556,44200,,,,,,,,,,,,,,,,
4.440479736328125,3.8106582164764404,1.0080693968125883e-05,1.5786666666666667,44400,,,,,,,,,,,,,,,,
4.4204150390625,7.157020092010498,1.0030260238047207e-05,1.5857777777777777,44600,,,,,,,,,,,,,,,,
4.412815551757813,3.3244118690490723,9.97982650796853e-06,1.592888888888889,44800,,,,,,,,,,,,,,,,
4.3560397338867185,4.508746147155762,9.929392777889854e-06,1.6,45000,,,,,,,,,,,,,,,,
4.40610107421875,4.48085355758667,9.878959047811177e-06,1.6071111111111112,45200,,,,,,,,,,,,,,,,
4.385119323730469,5.937394142150879,9.8285253177325e-06,1.6142222222222222,45400,,,,,,,,,,,,,,,,
4.457206726074219,4.341967582702637,9.778091587653824e-06,1.6213333333333333,45600,,,,,,,,,,,,,,,,
4.402195739746094,5.3493428230285645,9.727657857575147e-06,1.6284444444444444,45800,,,,,,,,,,,,,,,,
4.419459228515625,4.505091667175293,9.67722412749647e-06,1.6355555555555554,46000,,,,,,,,,,,,,,,,
4.361000061035156,6.218400478363037,9.626790397417793e-06,1.6426666666666667,46200,,,,,,,,,,,,,,,,
4.401642761230469,4.486583232879639,9.576356667339117e-06,1.6497777777777778,46400,,,,,,,,,,,,,,,,
4.348123168945312,4.012488842010498,9.52592293726044e-06,1.6568888888888889,46600,,,,,,,,,,,,,,,,
4.39925537109375,4.212461471557617,9.475489207181764e-06,1.6640000000000001,46800,,,,,,,,,,,,,,,,
4.311273498535156,5.0662055015563965,9.425055477103087e-06,1.6711111111111112,47000,,,,,,,,,,,,,,,,
4.400982360839844,4.527434349060059,9.37462174702441e-06,1.6782222222222223,47200,,,,,,,,,,,,,,,,
4.407247924804688,5.990764617919922,9.324188016945734e-06,1.6853333333333333,47400,,,,,,,,,,,,,,,,
4.38390625,4.483023643493652,9.273754286867057e-06,1.6924444444444444,47600,,,,,,,,,,,,,,,,
4.432352600097656,4.122052192687988,9.223320556788382e-06,1.6995555555555555,47800,,,,,,,,,,,,,,,,
