loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_f1_macro,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
1.0680746459960937,3.0473506450653076,2.808510638297873e-06,0.025549310168625446,100,,,,,,,,,,,
0.9464183807373047,3.140176773071289,5.645390070921987e-06,0.05109862033725089,200,,,,,,,,,,,
0.9000218963623047,3.9370784759521484,8.4822695035461e-06,0.07664793050587634,300,,,,,,,,,,,
0.8665586853027344,5.968488693237305,1.1319148936170215e-05,0.10219724067450178,400,,,,,,,,,,,
0.8609947967529297,6.327289581298828,1.4156028368794328e-05,0.12774655084312725,500,,,,,,,,,,,
0.828748550415039,4.791718482971191,1.699290780141844e-05,0.1532958610117527,600,,,,,,,,,,,
0.8758057403564453,6.594423770904541,1.9829787234042554e-05,0.17884517118037813,700,,,,,,,,,,,
0.8484827423095703,10.41208267211914,1.982966385793241e-05,0.20439448134900357,800,,,,,,,,,,,
0.8345148468017578,4.963079929351807,1.9648455196158377e-05,0.22994379151762903,900,,,,,,,,,,,
0.7774690246582031,6.5542893409729,1.9467246534384346e-05,0.2554931016862545,1000,,,,,,,,,,,
0.8142911529541016,6.699143886566162,1.9286037872610312e-05,0.28104241185487994,1100,,,,,,,,,,,
0.7616225433349609,3.8217947483062744,1.910482921083628e-05,0.3065917220235054,1200,,,,,,,,,,,
0.7142469787597656,5.5340375900268555,1.8923620549062248e-05,0.3321410321921308,1300,,,,,,,,,,,
0.7721529388427735,7.8215508460998535,1.8742411887288214e-05,0.35769034236075625,1400,,,,,,,,,,,
0.704118881225586,12.16343879699707,1.8561203225514183e-05,0.3832396525293817,1500,,,,,,,,,,,
0.722795639038086,8.093018531799316,1.837999456374015e-05,0.40878896269800713,1600,,,,,,,,,,,
0.7478350830078125,6.8459062576293945,1.8198785901966115e-05,0.4343382728666326,1700,,,,,,,,,,,
0.7222181701660156,9.446624755859375,1.8017577240192085e-05,0.45988758303525806,1800,,,,,,,,,,,
0.7430355834960938,7.942490577697754,1.783636857841805e-05,0.4854368932038835,1900,,,,,,,,,,,
0.6856487274169922,7.019360542297363,1.7655159916644017e-05,0.510986203372509,2000,,,,,,,,,,,
0.6635546112060546,4.282675266265869,1.7473951254869986e-05,0.5365355135411344,2100,,,,,,,,,,,
0.6439866638183593,5.594642639160156,1.7292742593095952e-05,0.5620848237097599,2200,,,,,,,,,,,
0.6921826171875,3.113377094268799,1.7111533931321918e-05,0.5876341338783853,2300,,,,,,,,,,,
0.696605453491211,7.682436943054199,1.6930325269547884e-05,0.6131834440470108,2400,,,,,,,,,,,
0.6957549285888672,16.915424346923828,1.6749116607773854e-05,0.6387327542156361,2500,,,,,,,,,,,
0.6508832550048829,10.567779541015625,1.656790794599982e-05,0.6642820643842616,2600,,,,,,,,,,,
0.6887096405029297,7.6380462646484375,1.6386699284225786e-05,0.6898313745528871,2700,,,,,,,,,,,
0.7013638305664063,9.347257614135742,1.6205490622451755e-05,0.7153806847215125,2800,,,,,,,,,,,
0.6622896575927735,4.985994815826416,1.602428196067772e-05,0.740929994890138,2900,,,,,,,,,,,
0.628989486694336,4.552976131439209,1.5843073298903687e-05,0.7664793050587634,3000,,,,,,,,,,,
0.659436264038086,3.730900764465332,1.5661864637129656e-05,0.7920286152273889,3100,,,,,,,,,,,
0.6773503112792969,6.374905586242676,1.5480655975355622e-05,0.8175779253960143,3200,,,,,,,,,,,
0.6038236999511719,8.714524269104004,1.5299447313581592e-05,0.8431272355646398,3300,,,,,,,,,,,
0.604537239074707,13.63454532623291,1.5118238651807558e-05,0.8686765457332652,3400,,,,,,,,,,,
0.6313125228881836,10.253607749938965,1.4937029990033524e-05,0.8942258559018906,3500,,,,,,,,,,,
0.6074527740478516,4.588414192199707,1.4755821328259492e-05,0.9197751660705161,3600,,,,,,,,,,,
0.6774536895751954,5.602199077606201,1.457461266648546e-05,0.9453244762391415,3700,,,,,,,,,,,
0.5947615051269531,15.967177391052246,1.4393404004711427e-05,0.970873786407767,3800,,,,,,,,,,,
0.6127959060668945,20.700199127197266,1.4212195342937393e-05,0.9964230965763924,3900,,,,,,,,,,,
,,,1.0,3914,0.613843560218811,0.7048648767310285,0.745863765091668,61.6068,108.9,13.619,,,,,
0.5553425216674804,4.227691650390625,1.403098668116336e-05,1.021972406745018,4000,,,,,,,,,,,
