loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_f1_macro,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
0.16017488479614259,0.0867253765463829,1.5863678804855275e-05,0.7636603028308098,2900,,,,,,,,,,,
0.22689659118652344,0.3092149496078491,1.5676937441643324e-05,0.7899934167215273,3000,,,,,,,,,,,
0.1930248260498047,0.0770864188671112,1.5490196078431373e-05,0.8163265306122449,3100,,,,,,,,,,,
0.23375804901123046,1.853632926940918,1.5303454715219422e-05,0.8426596445029625,3200,,,,,,,,,,,
0.21652330398559572,0.08834163844585419,1.511671335200747e-05,0.8689927583936801,3300,,,,,,,,,,,
0.21376609802246094,3.066444158554077,1.492997198879552e-05,0.8953258722843976,3400,,,,,,,,,,,
0.19154516220092774,1.059523582458496,1.474323062558357e-05,0.9216589861751152,3500,,,,,,,,,,,
0.21499477386474608,6.47334623336792,1.4556489262371615e-05,0.9479921000658328,3600,,,,,,,,,,,
0.2088422393798828,1.83394193649292,1.4369747899159666e-05,0.9743252139565504,3700,,,,,,,,,,,
,,,1.0,3798,0.10793052613735199,0.9705644912961872,0.9707373271889401,358.9807,36.269,4.535,,,,,
0.22306434631347657,0.3406098186969757,1.4183006535947715e-05,1.0005266622778144,3800,,,,,,,,,,,
0.13171685218811036,2.9523019790649414,1.3996265172735762e-05,1.0268597761685319,3900,,,,,,,,,,,
0.1307457447052002,0.16909639537334442,1.3809523809523811e-05,1.0531928900592495,4000,,,,,,,,,,,
0.19401252746582032,2.4136648178100586,1.362278244631186e-05,1.079526003949967,4100,,,,,,,,,,,
0.1451883316040039,0.03354181349277496,1.3436041083099907e-05,1.1058591178406847,4200,,,,,,,,,,,
0.15721939086914063,0.41444095969200134,1.3249299719887956e-05,1.1321922317314022,4300,,,,,,,,,,,
0.16531356811523437,12.828553199768066,1.3062558356676005e-05,1.1585253456221198,4400,,,,,,,,,,,
0.15586353302001954,0.3594062030315399,1.2875816993464054e-05,1.1848584595128373,4500,,,,,,,,,,,
0.15825680732727052,2.6711723804473877,1.2689075630252102e-05,1.211191573403555,4600,,,,,,,,,,,
0.15036115646362305,0.13737711310386658,1.250233426704015e-05,1.2375246872942725,4700,,,,,,,,,,,
0.19459396362304687,0.017424775287508965,1.23155929038282e-05,1.2638578011849901,4800,,,,,,,,,,,
0.16488321304321288,2.5965898036956787,1.2128851540616247e-05,1.2901909150757076,4900,,,,,,,,,,,
0.1722618293762207,0.21157017350196838,1.1942110177404296e-05,1.3165240289664253,5000,,,,,,,,,,,
0.16613510131835937,31.702943801879883,1.1755368814192345e-05,1.342857142857143,5100,,,,,,,,,,,
0.13441509246826172,9.955697059631348,1.1568627450980394e-05,1.3691902567478604,5200,,,,,,,,,,,
0.16157415390014648,0.6700714826583862,1.1381886087768441e-05,1.395523370638578,5300,,,,,,,,,,,
0.15147911071777342,0.17057497799396515,1.119514472455649e-05,1.4218564845292956,5400,,,,,,,,,,,
0.14881542205810547,0.10507124662399292,1.100840336134454e-05,1.4481895984200133,5500,,,,,,,,,,,
0.13115254402160645,0.017835913226008415,1.0821661998132587e-05,1.4745227123107307,5600,,,,,,,,,,,
0.14935879707336425,1.8882464170455933,1.0634920634920636e-05,1.5008558262014482,5700,,,,,,,,,,,
0.12470945358276367,0.00810470711439848,1.0448179271708685e-05,1.5271889400921659,5800,,,,,,,,,,,
0.1495826244354248,0.33853790163993835,1.0261437908496732e-05,1.5535220539828836,5900,,,,,,,,,,,
0.1296023654937744,0.05928397178649902,1.0074696545284781e-05,1.579855167873601,6000,,,,,,,,,,,
0.15321884155273438,0.7116995453834534,9.88795518207283e-06,1.6061882817643185,6100,,,,,,,,,,,
0.14892157554626465,0.10729336738586426,9.701213818860879e-06,1.6325213956550362,6200,,,,,,,,,,,
0.13951531410217285,4.265381336212158,9.514472455648926e-06,1.6588545095457539,6300,,,,,,,,,,,
0.13329036712646483,3.3571789264678955,9.327731092436975e-06,1.6851876234364713,6400,,,,,,,,,,,
0.13729618072509767,0.0300266332924366,9.140989729225024e-06,1.7115207373271888,6500,,,,,,,,,,,
0.138989200592041,4.39315128326416,8.954248366013073e-06,1.7378538512179065,6600,,,,,,,,,,,
0.11563104629516602,0.007435374427586794,8.76750700280112e-06,1.7641869651086242,6700,,,,,,,,,,,
0.1836796760559082,8.447599411010742,8.58076563958917e-06,1.7905200789993416,6800,,,,,,,,,,,
0.15651020050048828,0.015460413880646229,8.394024276377218e-06,1.816853192890059,6900,,,,,,,,,,,
0.17258550643920897,1.5842918157577515,8.207282913165266e-06,1.8431863067807768,7000,,,,,,,,,,,
0.1234121322631836,4.184257984161377,8.020541549953316e-06,1.8695194206714945,7100,,,,,,,,,,,
0.14656171798706055,0.32608217000961304,7.833800186741364e-06,1.895852534562212,7200,,,,,,,,,,,
0.14763979911804198,2.4682676792144775,7.647058823529411e-06,1.9221856484529296,7300,,,,,,,,,,,
0.14547428131103515,0.023745527490973473,7.460317460317461e-06,1.9485187623436473,7400,,,,,,,,,,,
0.15600905418395997,0.2235884964466095,7.273576097105509e-06,1.9748518762343648,7500,,,,,,,,,,,
,,,2.0,7596,0.07986754179000854,0.975430376084535,0.9754992319508449,158.4492,82.171,10.275,,,,,
0.12400378227233887,1.0237623453140259,7.086834733893558e-06,2.001053324555629,7600,,,,,,,,,,,
0.10446020126342774,0.12416508048772812,6.900093370681606e-06,2.0273864384463463,7700,,,,,,,,,,,
0.12535157203674316,0.004777895752340555,6.713352007469654e-06,2.0537195523370637,7800,,,,,,,,,,,
0.11572678565979004,0.015641968697309494,6.526610644257703e-06,2.0800526662277816,7900,,,,,,,,,,,
0.10605814933776855,1.7012525796890259,6.3398692810457515e-06,2.106385780118499,8000,,,,,,,,,,,
0.09632699012756347,0.08468182384967804,6.153127917833801e-06,2.1327188940092165,8100,,,,,,,,,,,
0.1352180004119873,0.34039199352264404,5.9663865546218495e-06,2.159052007899934,8200,,,,,,,,,,,
0.09954194068908691,0.00694446824491024,5.779645191409897e-06,2.185385121790652,8300,,,,,,,,,,,
0.1261938190460205,0.17646367847919464,5.592903828197947e-06,2.2117182356813694,8400,,,,,,,,,,,
0.10399366378784179,6.656674861907959,5.406162464985995e-06,2.238051349572087,8500,,,,,,,,,,,
0.0993337345123291,2.4049694538116455,5.219421101774044e-06,2.2643844634628043,8600,,,,,,,,,,,
0.10036884307861328,0.0037408822681754827,5.032679738562092e-06,2.290717577353522,8700,,,,,,,,,,,
0.09903762817382812,0.20463496446609497,4.84593837535014e-06,2.3170506912442397,8800,,,,,,,,,,,
0.09988643646240235,0.2279481738805771,4.659197012138189e-06,2.343383805134957,8900,,,,,,,,,,,
0.0938298225402832,2.0048248767852783,4.472455648926238e-06,2.3697169190256746,9000,,,,,,,,,,,
0.123583345413208,0.1841365545988083,4.2857142857142855e-06,2.3960500329163925,9100,,,,,,,,,,,
0.11005214691162109,0.00339577067643404,4.0989729225023345e-06,2.42238314680711,9200,,,,,,,,,,,
0.13387139320373534,4.366379261016846,3.9122315592903835e-06,2.4487162606978274,9300,,,,,,,,,,,
0.09892814636230468,4.010891437530518,3.7254901960784316e-06,2.475049374588545,9400,,,,,,,,,,,
0.10937753677368164,0.09076926112174988,3.5387488328664806e-06,2.501382488479263,9500,,,,,,,,,,,
0.09367510795593262,2.8459346294403076,3.3520074696545283e-06,2.5277156023699803,9600,,,,,,,,,,,
0.12164304733276367,1.7017462253570557,3.1652661064425773e-06,2.5540487162606977,9700,,,,,,,,,,,
0.1246027946472168,0.1258620023727417,2.978524743230626e-06,2.580381830151415,9800,,,,,,,,,,,
0.10976147651672363,0.7345131635665894,2.7917833800186745e-06,2.606714944042133,9900,,,,,,,,,,,
0.1078221321105957,0.14196233451366425,2.605042016806723e-06,2.6330480579328506,10000,,,,,,,,,,,
0.11869653701782226,5.987120628356934,2.4183006535947716e-06,2.659381171823568,10100,,,,,,,,,,,
0.08442183494567872,0.3171342611312866,2.2315592903828202e-06,2.685714285714286,10200,,,,,,,,,,,
0.12744309425354003,0.2605823278427124,2.0448179271708684e-06,2.7120473996050034,10300,,,,,,,,,,,
0.11431682586669922,0.18856343626976013,1.8580765639589172e-06,2.738380513495721,10400,,,,,,,,,,,
0.1091999340057373,0.6147344708442688,1.6713352007469655e-06,2.7647136273864383,10500,,,,,,,,,,,
0.09901297569274903,0.0035478193312883377,1.484593837535014e-06,2.791046741277156,10600,,,,,,,,,,,
0.09371665954589843,0.34687119722366333,1.2978524743230627e-06,2.8173798551678737,10700,,,,,,,,,,,
0.14048961639404298,0.004500186070799828,1.111111111111111e-06,2.843712969058591,10800,,,,,,,,,,,
0.11514776229858398,0.4569377601146698,9.243697478991598e-07,2.8700460829493086,10900,,,,,,,,,,,
0.11596319198608399,5.489381313323975,7.376283846872083e-07,2.8963791968400265,11000,,,,,,,,,,,
0.10063098907470704,0.002706532133743167,5.508870214752568e-07,2.922712310730744,11100,,,,,,,,,,,
0.1399516296386719,2.1240642070770264,3.641456582633054e-07,2.9490454246214615,11200,,,,,,,,,,,
0.13178829193115235,2.5945534706115723,1.774042950513539e-07,2.975378538512179,11300,,,,,,,,,,,
,,,3.0,11394,0.08758155256509781,0.9750552260025008,0.9751152073732718,264.6052,49.205,6.153,,,,,
,,,3.0,11394,,,,,,,27546.2367,6.617,0.414,1.207415524460544e+16,0.29659711739170314
